,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
1288,Shot Chart Detail,0021500975,329,201935,James Harden,1610612745,Houston Rockets,3,4,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,21,1,1,20160312,CHA,HOU
1289,Shot Chart Detail,0021500975,425,201935,James Harden,1610612745,Houston Rockets,4,9,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,87,237,1,0,20160312,CHA,HOU
1290,Shot Chart Detail,0021500975,431,201935,James Harden,1610612745,Houston Rockets,4,9,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,32,278,1,0,20160312,CHA,HOU
1291,Shot Chart Detail,0021500975,443,201935,James Harden,1610612745,Houston Rockets,4,7,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,0,20160312,CHA,HOU
1292,Shot Chart Detail,0021500975,460,201935,James Harden,1610612745,Houston Rockets,4,6,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,104,223,1,0,20160312,CHA,HOU
1293,Shot Chart Detail,0021500992,72,201935,James Harden,1610612745,Houston Rockets,1,4,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,222,115,1,0,20160314,HOU,MEM
1294,Shot Chart Detail,0021500992,121,201935,James Harden,1610612745,Houston Rockets,1,1,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-78,228,1,0,20160314,HOU,MEM
1295,Shot Chart Detail,0021500992,228,201935,James Harden,1610612745,Houston Rockets,2,5,58,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,0,20160314,HOU,MEM
1296,Shot Chart Detail,0021500992,249,201935,James Harden,1610612745,Houston Rockets,2,4,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-25,247,1,1,20160314,HOU,MEM
1297,Shot Chart Detail,0021500992,258,201935,James Harden,1610612745,Houston Rockets,2,3,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-19,252,1,0,20160314,HOU,MEM
1298,Shot Chart Detail,0021500992,294,201935,James Harden,1610612745,Houston Rockets,2,1,55,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,115,36,1,0,20160314,HOU,MEM
1299,Shot Chart Detail,0021500992,361,201935,James Harden,1610612745,Houston Rockets,3,9,41,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20160314,HOU,MEM
1300,Shot Chart Detail,0021500992,369,201935,James Harden,1610612745,Houston Rockets,3,8,47,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-181,174,1,1,20160314,HOU,MEM
1301,Shot Chart Detail,0021501009,12,201935,James Harden,1610612745,Houston Rockets,1,10,19,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-56,77,1,1,20160316,HOU,LAC
1302,Shot Chart Detail,0021501009,35,201935,James Harden,1610612745,Houston Rockets,1,7,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,84,237,1,1,20160316,HOU,LAC
1303,Shot Chart Detail,0021501009,48,201935,James Harden,1610612745,Houston Rockets,1,6,59,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,2,1,0,20160316,HOU,LAC
1304,Shot Chart Detail,0021501009,73,201935,James Harden,1610612745,Houston Rockets,1,4,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,186,160,1,1,20160316,HOU,LAC
1305,Shot Chart Detail,0021501009,101,201935,James Harden,1610612745,Houston Rockets,1,2,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,76,144,1,0,20160316,HOU,LAC
1306,Shot Chart Detail,0021501009,107,201935,James Harden,1610612745,Houston Rockets,1,1,51,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-1,165,1,1,20160316,HOU,LAC
1307,Shot Chart Detail,0021501009,109,201935,James Harden,1610612745,Houston Rockets,1,1,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-189,169,1,0,20160316,HOU,LAC
1308,Shot Chart Detail,0021501009,118,201935,James Harden,1610612745,Houston Rockets,1,0,46,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-27,31,1,0,20160316,HOU,LAC
1309,Shot Chart Detail,0021501009,164,201935,James Harden,1610612745,Houston Rockets,2,6,55,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-79,144,1,0,20160316,HOU,LAC
1310,Shot Chart Detail,0021501009,167,201935,James Harden,1610612745,Houston Rockets,2,6,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,7,1,1,20160316,HOU,LAC
1311,Shot Chart Detail,0021501009,170,201935,James Harden,1610612745,Houston Rockets,2,5,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,18,1,1,20160316,HOU,LAC
1312,Shot Chart Detail,0021501009,303,201935,James Harden,1610612745,Houston Rockets,3,9,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,26,1,0,20160316,HOU,LAC
1313,Shot Chart Detail,0021501009,305,201935,James Harden,1610612745,Houston Rockets,3,9,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,18,1,0,20160316,HOU,LAC
1314,Shot Chart Detail,0021501009,309,201935,James Harden,1610612745,Houston Rockets,3,9,26,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-27,106,1,1,20160316,HOU,LAC
1315,Shot Chart Detail,0021501009,354,201935,James Harden,1610612745,Houston Rockets,3,5,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-104,224,1,0,20160316,HOU,LAC
1316,Shot Chart Detail,0021501009,374,201935,James Harden,1610612745,Houston Rockets,3,4,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,120,85,1,1,20160316,HOU,LAC
1317,Shot Chart Detail,0021501009,394,201935,James Harden,1610612745,Houston Rockets,3,3,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,24,249,1,1,20160316,HOU,LAC
1318,Shot Chart Detail,0021501009,408,201935,James Harden,1610612745,Houston Rockets,3,1,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,68,242,1,0,20160316,HOU,LAC
1319,Shot Chart Detail,0021501009,429,201935,James Harden,1610612745,Houston Rockets,3,0,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,26,1,0,20160316,HOU,LAC
1320,Shot Chart Detail,0021501009,455,201935,James Harden,1610612745,Houston Rockets,4,10,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-6,1,1,20160316,HOU,LAC
1321,Shot Chart Detail,0021501009,459,201935,James Harden,1610612745,Houston Rockets,4,10,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,66,239,1,1,20160316,HOU,LAC
1322,Shot Chart Detail,0021501009,509,201935,James Harden,1610612745,Houston Rockets,4,3,18,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,13,1,0,20160316,HOU,LAC
1323,Shot Chart Detail,0021501009,531,201935,James Harden,1610612745,Houston Rockets,4,1,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-94,242,1,0,20160316,HOU,LAC
1324,Shot Chart Detail,0021501024,61,201935,James Harden,1610612745,Houston Rockets,1,6,20,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,9,105,1,1,20160318,HOU,MIN
1325,Shot Chart Detail,0021501024,69,201935,James Harden,1610612745,Houston Rockets,1,5,5,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,97,110,1,0,20160318,HOU,MIN
1326,Shot Chart Detail,0021501024,109,201935,James Harden,1610612745,Houston Rockets,1,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,159,188,1,0,20160318,HOU,MIN
1327,Shot Chart Detail,0021501024,115,201935,James Harden,1610612745,Houston Rockets,1,1,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,163,232,1,1,20160318,HOU,MIN
1328,Shot Chart Detail,0021501024,122,201935,James Harden,1610612745,Houston Rockets,1,0,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-76,237,1,0,20160318,HOU,MIN
1329,Shot Chart Detail,0021501024,201,201935,James Harden,1610612745,Houston Rockets,2,2,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-140,75,1,1,20160318,HOU,MIN
1330,Shot Chart Detail,0021501024,231,201935,James Harden,1610612745,Houston Rockets,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,177,188,1,0,20160318,HOU,MIN
1331,Shot Chart Detail,0021501024,251,201935,James Harden,1610612745,Houston Rockets,3,9,40,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,127,77,1,1,20160318,HOU,MIN
1332,Shot Chart Detail,0021501024,261,201935,James Harden,1610612745,Houston Rockets,3,8,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-119,213,1,1,20160318,HOU,MIN
1333,Shot Chart Detail,0021501024,296,201935,James Harden,1610612745,Houston Rockets,3,5,26,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,56,1,1,20160318,HOU,MIN
1334,Shot Chart Detail,0021501024,300,201935,James Harden,1610612745,Houston Rockets,3,4,28,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,-1,1,1,20160318,HOU,MIN
1335,Shot Chart Detail,0021501024,332,201935,James Harden,1610612745,Houston Rockets,3,2,18,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,110,224,1,1,20160318,HOU,MIN
1336,Shot Chart Detail,0021501024,341,201935,James Harden,1610612745,Houston Rockets,3,0,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,202,156,1,0,20160318,HOU,MIN
1337,Shot Chart Detail,0021501024,418,201935,James Harden,1610612745,Houston Rockets,4,6,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,7,1,1,20160318,HOU,MIN
1338,Shot Chart Detail,0021501024,441,201935,James Harden,1610612745,Houston Rockets,4,5,5,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,6,101,1,1,20160318,HOU,MIN
1339,Shot Chart Detail,0021501024,450,201935,James Harden,1610612745,Houston Rockets,4,3,53,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,33,41,1,0,20160318,HOU,MIN
1340,Shot Chart Detail,0021501024,458,201935,James Harden,1610612745,Houston Rockets,4,3,1,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-6,1,0,20160318,HOU,MIN
1341,Shot Chart Detail,0021501024,461,201935,James Harden,1610612745,Houston Rockets,4,2,48,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,0,1,0,20160318,HOU,MIN
1342,Shot Chart Detail,0021501024,487,201935,James Harden,1610612745,Houston Rockets,4,0,59,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,92,164,1,1,20160318,HOU,MIN
1343,Shot Chart Detail,0021501024,489,201935,James Harden,1610612745,Houston Rockets,4,0,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,53,175,1,0,20160318,HOU,MIN
1344,Shot Chart Detail,0021501029,22,201935,James Harden,1610612745,Houston Rockets,1,9,52,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,37,92,1,0,20160319,ATL,HOU
1345,Shot Chart Detail,0021501029,41,201935,James Harden,1610612745,Houston Rockets,1,7,29,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,16,1,0,20160319,ATL,HOU
1346,Shot Chart Detail,0021501029,49,201935,James Harden,1610612745,Houston Rockets,1,6,30,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-140,61,1,0,20160319,ATL,HOU
1347,Shot Chart Detail,0021501029,100,201935,James Harden,1610612745,Houston Rockets,1,3,11,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,12,257,1,0,20160319,ATL,HOU
1348,Shot Chart Detail,0021501029,108,201935,James Harden,1610612745,Houston Rockets,1,1,41,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160319,ATL,HOU
1349,Shot Chart Detail,0021501029,234,201935,James Harden,1610612745,Houston Rockets,2,4,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-1,1,1,20160319,ATL,HOU
1350,Shot Chart Detail,0021501029,240,201935,James Harden,1610612745,Houston Rockets,2,4,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,11,1,1,20160319,ATL,HOU
1351,Shot Chart Detail,0021501029,244,201935,James Harden,1610612745,Houston Rockets,2,3,38,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,190,1,1,20160319,ATL,HOU
1352,Shot Chart Detail,0021501029,283,201935,James Harden,1610612745,Houston Rockets,2,0,25,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,79,234,1,1,20160319,ATL,HOU
1353,Shot Chart Detail,0021501029,355,201935,James Harden,1610612745,Houston Rockets,3,6,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-14,115,1,0,20160319,ATL,HOU
1354,Shot Chart Detail,0021501029,366,201935,James Harden,1610612745,Houston Rockets,3,5,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,2,1,1,20160319,ATL,HOU
1355,Shot Chart Detail,0021501029,392,201935,James Harden,1610612745,Houston Rockets,3,2,52,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,2,1,0,20160319,ATL,HOU
1356,Shot Chart Detail,0021501029,412,201935,James Harden,1610612745,Houston Rockets,3,1,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,9,242,1,1,20160319,ATL,HOU
1357,Shot Chart Detail,0021501029,472,201935,James Harden,1610612745,Houston Rockets,4,7,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,2,1,0,20160319,ATL,HOU
1358,Shot Chart Detail,0021501029,488,201935,James Harden,1610612745,Houston Rockets,4,5,49,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,146,134,1,0,20160319,ATL,HOU
1359,Shot Chart Detail,0021501029,505,201935,James Harden,1610612745,Houston Rockets,4,4,11,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,0,20160319,ATL,HOU
1360,Shot Chart Detail,0021501029,514,201935,James Harden,1610612745,Houston Rockets,4,2,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,155,198,1,0,20160319,ATL,HOU
1361,Shot Chart Detail,0021501054,23,201935,James Harden,1610612745,Houston Rockets,1,8,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,37,239,1,0,20160322,OKC,HOU
1362,Shot Chart Detail,0021501054,29,201935,James Harden,1610612745,Houston Rockets,1,8,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,130,70,1,1,20160322,OKC,HOU
1363,Shot Chart Detail,0021501054,61,201935,James Harden,1610612745,Houston Rockets,1,5,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-20,242,1,0,20160322,OKC,HOU
1364,Shot Chart Detail,0021501054,74,201935,James Harden,1610612745,Houston Rockets,1,3,59,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-6,1,0,20160322,OKC,HOU
1365,Shot Chart Detail,0021501054,128,201935,James Harden,1610612745,Houston Rockets,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-12,249,1,0,20160322,OKC,HOU
1366,Shot Chart Detail,0021501054,151,201935,James Harden,1610612745,Houston Rockets,2,9,42,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,36,1,0,20160322,OKC,HOU
1367,Shot Chart Detail,0021501054,192,201935,James Harden,1610612745,Houston Rockets,2,6,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-1,1,1,20160322,OKC,HOU
1368,Shot Chart Detail,0021501054,243,201935,James Harden,1610612745,Houston Rockets,2,2,29,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,51,1,0,20160322,OKC,HOU
1369,Shot Chart Detail,0021501054,248,201935,James Harden,1610612745,Houston Rockets,2,2,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20160322,OKC,HOU
1370,Shot Chart Detail,0021501054,251,201935,James Harden,1610612745,Houston Rockets,2,1,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,35,244,1,1,20160322,OKC,HOU
1371,Shot Chart Detail,0021501054,258,201935,James Harden,1610612745,Houston Rockets,2,0,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,25,267,1,0,20160322,OKC,HOU
1372,Shot Chart Detail,0021501054,278,201935,James Harden,1610612745,Houston Rockets,3,11,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,2,1,0,20160322,OKC,HOU
1373,Shot Chart Detail,0021501054,310,201935,James Harden,1610612745,Houston Rockets,3,8,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,1,20160322,OKC,HOU
1374,Shot Chart Detail,0021501054,395,201935,James Harden,1610612745,Houston Rockets,3,1,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,18,1,0,20160322,OKC,HOU
1375,Shot Chart Detail,0021501054,513,201935,James Harden,1610612745,Houston Rockets,4,5,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,2,1,1,20160322,OKC,HOU
1376,Shot Chart Detail,0021501054,551,201935,James Harden,1610612745,Houston Rockets,4,1,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,101,223,1,0,20160322,OKC,HOU
1377,Shot Chart Detail,0021501054,586,201935,James Harden,1610612745,Houston Rockets,4,0,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,66,237,1,1,20160322,OKC,HOU
1378,Shot Chart Detail,0021501061,9,201935,James Harden,1610612745,Houston Rockets,1,10,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,87,101,1,0,20160323,HOU,UTA
1379,Shot Chart Detail,0021501061,51,201935,James Harden,1610612745,Houston Rockets,1,6,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-66,237,1,1,20160323,HOU,UTA
1380,Shot Chart Detail,0021501061,54,201935,James Harden,1610612745,Houston Rockets,1,5,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-109,136,1,1,20160323,HOU,UTA
1381,Shot Chart Detail,0021501061,65,201935,James Harden,1610612745,Houston Rockets,1,5,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,-5,1,1,20160323,HOU,UTA
1382,Shot Chart Detail,0021501061,177,201935,James Harden,1610612745,Houston Rockets,2,6,42,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-153,-10,1,1,20160323,HOU,UTA
1383,Shot Chart Detail,0021501061,196,201935,James Harden,1610612745,Houston Rockets,2,4,44,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,17,247,1,0,20160323,HOU,UTA
1384,Shot Chart Detail,0021501061,234,201935,James Harden,1610612745,Houston Rockets,2,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,53,254,1,0,20160323,HOU,UTA
1385,Shot Chart Detail,0021501061,266,201935,James Harden,1610612745,Houston Rockets,3,10,0,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-65,120,1,0,20160323,HOU,UTA
1386,Shot Chart Detail,0021501061,338,201935,James Harden,1610612745,Houston Rockets,3,3,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,102,228,1,0,20160323,HOU,UTA
1387,Shot Chart Detail,0021501061,343,201935,James Harden,1610612745,Houston Rockets,3,3,28,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,-1,1,0,20160323,HOU,UTA
1388,Shot Chart Detail,0021501061,355,201935,James Harden,1610612745,Houston Rockets,3,2,25,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,0,20160323,HOU,UTA
1389,Shot Chart Detail,0021501061,382,201935,James Harden,1610612745,Houston Rockets,3,0,27,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-48,124,1,1,20160323,HOU,UTA
1390,Shot Chart Detail,0021501061,411,201935,James Harden,1610612745,Houston Rockets,4,10,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,3,1,1,20160323,HOU,UTA
