GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,10GAME_AVG_OFF_RATING,10GAME_AVG_DEF_RATING,START_POS_FLAG,END_POS_FLAG
21500382,1610612749,Bucks,MIL,Milwaukee,240:00:00,100.2,104.7,112.5,119.8,-12.3,-15.1,0.553,1.75,16.7,0.392,,,13.357,14,0.46,0.485,1,0.196,90.7,86,71.67,86,0.41,97.31,101.19,0,0
21500397,1610612749,Bucks,MIL,Milwaukee,240:00:00,106.3,109.8,117.2,119.8,-10.8,-10,0.595,1.56,17.3,0.353,0.62,0.485,15.192,15.7,0.484,0.542,1,0.196,104.3,101.5,84.58,102,0.432,98.18,105.04,0,0
21500406,1610612749,Bucks,MIL,Milwaukee,240:00:00,103.5,103.1,95.4,97.9,8.1,5.1,0.61,1.79,19.4,0.222,0.81,0.506,14.35,14.3,0.551,0.564,1,0.201,98.56,97.5,81.25,98,0.548,101.27,104.83,0,0
21500430,1610612749,Bucks,MIL,Milwaukee,240:00:00,113.5,114.1,96.4,100,17.2,14.1,0.667,2.13,24.5,,0.62,,16.077,16.2,0.629,0.638,1,0.201,101.64,99.5,82.92,99,0.6,103.08,104.53,0,0
21500441,1610612749,Bucks,MIL,Milwaukee,240:00:00,96.9,102.3,124.2,123.3,-27.4,-21.1,0.735,1.92,19.7,0.25,0.732,0.472,13.991,14.8,0.457,0.506,1,0.196,91.14,89,74.17,88,0.378,102.49,107.57,0,0
21500464,1610612749,Bucks,MIL,Milwaukee,240:00:00,98.3,96.9,110.2,109.6,-11.9,-12.7,0.368,0.78,11.9,0.293,,,19.027,18.8,0.506,0.543,1,0.199,94.02,95,79.17,96,0.451,102.71,109.27,0,0
21500472,1610612749,Bucks,MIL,Milwaukee,240:00:00,116.4,119.4,125.2,127.2,-8.8,-7.8,0.592,2.07,19,,0.667,,13.248,13.6,0.54,0.561,1,0.201,105.14,103,85.83,103,0.444,104.96,110.98,0,0
21500484,1610612749,Bucks,MIL,Milwaukee,240:00:00,116.1,115.4,109,111.5,7.1,3.8,0.4,1.06,14.1,0.211,0.707,0.468,16.441,16.3,0.623,0.649,1,0.199,104.92,104,86.67,104,0.514,107.38,112.24,0,0
21500500,1610612749,Bucks,MIL,Milwaukee,240:00:00,106.4,103.3,89.9,93.4,16.5,9.9,0.625,1.54,16.6,0.267,0.679,0.495,14.554,14.1,0.48,0.544,1,0.201,91.94,91.5,76.25,92,0.583,107.12,112.27,0,0
21500516,1610612749,Bucks,MIL,Milwaukee,240:00:00,101.9,103.2,124.5,129.5,-22.6,-26.3,0.622,1.44,17.8,0.289,0.591,0.438,16.632,16.8,0.5,0.543,1,0.198,97.5,95,79.17,95,0.374,107.22,113.2,0,0
21500522,1610612749,Bucks,MIL,Milwaukee,240:00:00,104.8,107.1,117.2,118.2,-12.4,-11.1,0.609,2.8,19.2,0.339,0.757,0.5,9.885,10.1,0.48,0.49,1,0.198,100.48,99,82.5,99,0.399,107.46,113.04,0,0
21500545,1610612749,Bucks,MIL,Milwaukee,240:00:00,103.5,106.7,104.3,105.6,-0.9,1.1,0.649,1.6,18.2,0.383,0.612,0.5,16.171,16.7,0.488,0.517,1,0.197,91.9,90,75,90,0.52,107.15,111.62,0,0
21500562,1610612749,Bucks,MIL,Milwaukee,240:00:00,96.5,98.9,108.8,112.4,-12.3,-13.5,0.594,1.58,15.3,0.327,0.652,0.48,13.158,13.5,0.419,0.472,1,0.196,91.56,89,74.17,89,0.424,106.73,113.07,0,0
21500573,1610612749,Bucks,MIL,Milwaukee,240:00:00,110,115.2,109.1,109.8,0.9,5.4,0.651,5.6,20.2,0.333,0.549,0.435,5.191,5.4,0.478,0.503,1,0.198,94.44,92,76.67,92,0.549,106.84,114.05,0,0
21500578,1610612749,Bucks,MIL,Milwaukee,240:00:00,97.2,98.1,103.4,103.9,-6.2,-5.9,0.605,0.85,16.8,0.368,0.776,0.598,25.972,26.2,0.535,0.581,1,0.2,103.26,102.5,85.42,103,0.504,106.42,112.11,0,0
21500599,1610612749,Bucks,MIL,Milwaukee,265:00:00,98.8,98.2,88.9,91,10,7.2,0.475,1.06,12.7,0.377,0.772,0.568,16.471,16.4,0.432,0.481,1,0.198,100.94,100.08,83.4,110,0.538,106.55,110.25,0,0
21500603,1610612749,Bucks,MIL,Milwaukee,240:00:00,113.6,114.1,100.3,101.1,13.2,13,0.59,1.53,18.9,0.314,0.719,0.565,16.227,16.3,0.576,0.629,1,0.203,92.06,91.5,76.25,92,0.618,106.02,107.64,0,0
21500625,1610612749,Bucks,MIL,Milwaukee,240:00:00,98.9,102.2,88.3,87.8,10.5,14.5,0.528,1.06,16.1,0.237,0.694,0.494,19.557,20.2,0.52,0.561,1,0.194,90.74,89.5,74.58,89,0.614,104.7,105.27,0,0
21500650,1610612749,Bucks,MIL,Milwaukee,240:00:00,102.4,105.4,104,109.7,-1.6,-4.3,0.769,2,21.5,0.367,0.61,0.5,15.677,16.1,0.476,0.518,1,0.199,96.86,93,77.5,93,0.537,104.91,106.9,0,0
21500657,1610612749,Bucks,MIL,Milwaukee,240:00:00,105.4,104.2,119,120.8,-13.6,-16.6,0.513,1.11,16.7,0.184,0.736,0.505,19.165,18.9,0.568,0.604,1,0.2,95.7,95.5,79.58,95,0.434,105.01,106.03,0,0
21500681,1610612749,Bucks,MIL,Milwaukee,240:00:00,116.8,117.6,109,111.1,7.8,6.5,0.579,1.83,17.7,0.333,0.72,0.543,13.095,13.2,0.526,0.59,1,0.201,91.7,90.5,75.42,91,0.566,106.06,105.32,0,0
21500695,1610612749,Bucks,MIL,Milwaukee,240:00:00,92.3,94.3,113.4,115.7,-21.1,-21.4,0.586,1.13,13.8,0.373,0.721,0.532,16.689,17,0.373,0.457,1,0.198,90.34,88.5,73.75,88,0.403,104.82,106.33,0,0
21500703,1610612749,Bucks,MIL,Milwaukee,240:00:00,102.7,106.2,109.1,109.2,-6.4,-3,0.474,0.86,13.7,0.386,0.718,0.542,20.933,21.6,0.488,0.558,1,0.196,99.2,97.5,81.25,97,0.456,105.55,106.01,0,0
21500729,1610612749,Bucks,MIL,Milwaukee,240:00:00,107.8,108.3,114.2,114.4,-6.4,-6.1,0.643,1.8,20.2,,0.56,,15.547,15.6,0.548,0.568,1,0.197,96.84,96.5,80.42,96,0.47,104.86,106.47,0,0
21500733,1610612749,Bucks,MIL,Milwaukee,240:00:00,96.4,96.9,105.9,108.1,-9.6,-11.1,0.605,1.64,17.2,0.259,0.72,0.481,14.205,14.3,0.471,0.492,1,0.199,99.78,98.5,82.08,98,0.439,104.74,106.89,0,0
21500758,1610612749,Bucks,MIL,Milwaukee,240:00:00,86.9,89,91.2,91.3,-4.3,-2.3,0.3,0.45,8.2,0.227,0.706,0.484,21.45,22,0.472,0.505,1,0.2,92.68,91.5,76.25,91,0.468,103.82,106.92,0,0
21500786,1610612749,Bucks,MIL,Milwaukee,240:00:00,110.8,112,111.5,112.1,-0.7,-0.1,0.556,1.79,18.2,0.292,0.667,0.473,13.845,14,0.551,0.571,1,0.2,100.34,99.5,82.92,100,0.477,103.61,108.02,0,0
21500801,1610612749,Bucks,MIL,Milwaukee,240:00:00,98.9,99,88.8,92.9,10.1,6.1,0.667,1.26,17.3,0.36,,,18.985,19,0.463,0.515,1,0.198,101.82,99.5,82.92,100,0.593,103.29,108.53,0,0
21500813,1610612749,Bucks,MIL,Milwaukee,240:00:00,94.8,95,94.3,99,0.5,-4,0.611,1,16.4,0.313,,,21.947,22,0.488,0.526,1,0.201,102.08,99.5,82.92,100,0.524,102.25,107.46,0,0
21500819,1610612749,Bucks,MIL,Milwaukee,290:00:00,97.4,99.2,90.9,93.2,6.5,6,0.5,1.21,14.4,0.375,0.794,0.591,15.823,16.1,0.457,0.495,1,0.198,99.31,97.24,81.03,118,0.545,101.75,104.7,0,0
21500837,1610612749,Bucks,MIL,Milwaukee,240:00:00,109.1,106.9,100.1,101,9,5.9,0.727,3.56,23.2,0.174,0.755,0.485,9.091,8.9,0.541,0.557,1,0.2,99.96,100.5,83.75,101,0.609,100.68,103.69,0,0
21500856,1610612749,Bucks,MIL,Milwaukee,240:00:00,100.9,103.9,106.1,106.7,-5.2,-2.8,0.619,1.73,18.7,0.191,0.717,0.452,14.151,14.6,0.506,0.546,1,0.196,105.76,104,86.67,103,0.475,101.64,102.79,0,0
21500873,1610612749,Bucks,MIL,Milwaukee,240:00:00,98.6,96.8,110.2,109.7,-11.6,-12.9,0.553,1,16.8,0.302,0.655,0.5,22.757,22.3,0.532,0.546,1,0.199,92.42,93.5,77.92,94,0.434,100.7,102.84,0,0
21500887,1610612749,Bucks,MIL,Milwaukee,240:00:00,123.6,126.7,117,119.8,6.6,6.9,0.625,1.67,20.9,0.333,0.66,0.522,17.388,17.8,0.642,0.67,1,0.197,103.46,101,84.17,101,0.559,102.54,103.38,0,0
21500903,1610612749,Bucks,MIL,Milwaukee,240:00:00,102,102.1,109,106.1,-7,-4.1,0.412,1.08,12,0.156,0.717,0.44,13.391,13.4,0.467,0.55,1,0.198,96.26,97.5,81.25,97,0.44,103.06,103.18,0,0
21500919,1610612749,Bucks,MIL,Milwaukee,240:00:00,112.8,116,97,101,15.9,15,0.558,1.2,17.7,0.293,0.638,0.477,19.455,20,0.602,0.632,1,0.193,103.48,100,83.33,100,0.581,105.76,104.15,0,0
21500930,1610612749,Bucks,MIL,Milwaukee,240:00:00,96.8,98,101,105.1,-4.3,-7.1,0.647,2.2,16.3,0.276,0.612,0.43,10.081,10.2,0.394,0.465,1,0.2,101.06,98.5,82.08,98,0.47,104.36,103.45,0,0
21500940,1610612749,Bucks,MIL,Milwaukee,240:00:00,97.3,94.7,103.5,106.4,-6.2,-11.6,0.667,2,17.8,0.328,0.78,0.515,12.976,12.6,0.434,0.457,1,0.199,94.54,94.5,78.75,95,0.394,103.93,104.8,0,0
21500952,1610612749,Bucks,MIL,Milwaukee,240:00:00,117.2,121.3,113.3,112.5,3.9,8.8,0.643,2.08,19.8,0.333,0.658,0.482,13.363,13.8,0.55,0.592,1,0.199,96.32,95,79.17,94,0.5,106.56,106.15,0,0
21500978,1610612749,Bucks,MIL,Milwaukee,240:00:00,102.4,102,89.1,91.1,13.3,10.9,0.55,1.57,17.2,0.14,0.719,0.47,13.922,13.9,0.519,0.562,1,0.199,101.9,101,84.17,101,0.603,106.84,105.94,0,0
21500985,1610612749,Bucks,MIL,Milwaukee,240:00:00,113.3,118.5,106.7,107.5,6.6,11,0.6,2.08,19.5,0.408,,,13.508,14.1,0.539,0.555,1,0.192,94.98,92.5,77.08,92,0.55,108,106.59,0,0
21501000,1610612749,Bucks,MIL,Milwaukee,240:00:00,104.2,101.1,122.3,124.4,-18.1,-23.3,0.529,2.57,15.9,0.25,0.682,0.457,8.193,8,0.455,0.503,1,0.199,86.46,87,72.5,88,0.419,107.72,108.36,0,0
21501017,1610612749,Bucks,MIL,Milwaukee,240:00:00,106.7,105.5,88.2,95.6,18.4,9.9,0.568,1.62,17.5,,,,14.444,14.3,0.527,0.558,1,0.198,93.74,90.5,75.42,91,0.643,108.59,106.95,0,0
21501041,1610612749,Bucks,MIL,Milwaukee,240:00:00,100.6,101.2,103.1,110.6,-2.5,-9.4,0.618,1.5,19.5,,,,16.572,16.7,0.546,0.586,1,0.199,87.82,84.5,70.42,84,0.515,106.04,106.03,0,0
21501047,1610612749,Bucks,MIL,Milwaukee,240:00:00,104.5,102.2,97.4,103.4,7.1,-1.1,0.561,1.77,20,,0.692,,14.929,14.6,0.572,0.575,1,0.2,90.78,89,74.17,89,0.555,106.05,105.76,0,0
21501059,1610612749,Bucks,MIL,Milwaukee,240:00:00,114.8,114.3,121.7,124.2,-6.9,-9.9,0.535,1.64,18.6,0.316,0.523,0.427,15.453,15.4,0.581,0.6,1,0.201,91.74,91,75.83,91,0.441,105.88,108.08,0,0
21501076,1610612749,Bucks,MIL,Milwaukee,240:00:00,94.3,95.7,102.6,108.6,-8.3,-12.9,0.457,1,12.6,0.396,0.614,0.509,16.764,17,0.435,0.472,1,0.199,96.96,93.5,77.92,94,0.434,105.65,108.43,0,0
21501089,1610612749,Bucks,MIL,Milwaukee,240:00:00,100.4,104.6,130.3,132.2,-29.9,-27.6,0.703,2.89,20.7,0.313,,,9.934,10.3,0.464,0.502,1,0.201,89.42,87,72.5,87,0.391,106.64,111.01,0,0
21501115,1610612749,Bucks,MIL,Milwaukee,240:00:00,108.3,107.1,93.6,96.9,14.7,10.2,0.568,1.5,16.5,,0.612,,14.439,14.3,0.519,0.571,1,0.2,98.72,97.5,81.25,98,0.567,105.22,109.45,0,0
21501133,1610612749,Bucks,MIL,Milwaukee,240:00:00,108.7,108.7,102.5,105.8,6.1,2.9,0.66,1.94,21.5,0.227,0.81,0.512,15.385,15.4,0.57,0.582,1,0.198,105.64,104,86.67,104,0.51,105.89,110.92,0,0
21501150,1610612749,Bucks,MIL,Milwaukee,240:00:00,105.6,107.7,113.7,112.1,-8.1,-4.4,0.7,2,20.6,0.375,,,15.086,15.4,0.482,0.522,1,0.199,91.24,91,75.83,91,0.462,104.81,111.38,0,0
21501159,1610612749,Bucks,MIL,Milwaukee,240:00:00,87.6,86,116.7,118.5,-29.1,-32.5,0.571,2,16.2,0.232,0.882,0.478,10.955,10.8,0.42,0.429,1,0.201,92.34,92.5,77.08,93,0.328,103.3,110.79,0,0
21501181,1610612749,Bucks,MIL,Milwaukee,240:00:00,98.4,105.8,117.3,120.4,-18.9,-14.6,0.732,1.43,20.3,0.313,,,18.96,20.4,0.53,0.563,1,0.194,108.24,103,85.83,103,0.414,103.33,113.27,0,0
21501197,1610612749,Bucks,MIL,Milwaukee,265:00:00,99.5,100.9,99.1,101.9,0.4,-1,0.65,1.3,18.1,0.271,,,18.255,18.5,0.5,0.559,1,0.199,98.97,96.91,80.75,108,0.56,103.3,112.4,0,0
21501204,1610612749,Bucks,MIL,Milwaukee,240:00:00,101.7,103.2,113.4,110.3,-11.7,-7.2,0.439,0.78,14.1,0.366,0.688,0.539,23.869,24.2,0.545,0.567,1,0.201,95.34,96,80,95,0.413,103.4,113.09,0,0
21501225,1610612749,Bucks,MIL,Milwaukee,240:00:00,91.3,91.1,97.6,96,-6.2,-5,0.622,1.53,17.6,0.176,0.75,0.466,14.893,14.9,0.466,0.496,1,0.201,100.06,101,84.17,101,0.47,101.08,110.27,0,1
21500002,1610612741,Bulls,CHI,Chicago,240:00:00,94.1,99,93.6,96.9,0.5,2,0.351,1,10.6,0.241,0.724,0.491,12.607,13.3,0.466,0.499,1,0.198,102.3,98,81.67,98,0.479,99,96.9,1,0
21500006,1610612741,Bulls,CHI,Chicago,240:00:00,113,113.9,97.7,100,15.2,13.9,0.476,1,15.8,,0.684,,19.646,19.8,0.628,0.662,1,0.199,102.06,100.5,83.75,101,0.558,106.45,98.45,0,0
21500025,1610612741,Bulls,CHI,Chicago,265:00:00,87.5,87,88,89.9,-0.5,-2.9,0.529,0.9,13.5,0.208,0.634,0.452,18.615,18.5,0.446,0.492,1,0.201,99.06,98.26,81.89,108,0.519,99.96666667,95.6,0,0
21500043,1610612741,Bulls,CHI,Chicago,240:00:00,91.4,93.9,84.9,87.9,6.5,6,0.697,1.53,17.1,0.296,0.667,0.486,14.899,15.3,0.42,0.476,1,0.199,101.58,98.5,82.08,98,0.572,98.45,93.675,0,0
21500053,1610612741,Bulls,CHI,Chicago,240:00:00,102.4,106.1,131.2,130,-28.7,-23.9,0.591,2,19.6,0.16,0.689,0.411,12.68,13.1,0.567,0.561,1,0.197,100.82,99.5,82.92,99,0.368,99.98,100.94,0,0
21500070,1610612741,Bulls,CHI,Chicago,240:00:00,110.4,111.8,105.6,106.5,4.8,5.3,0.5,3.33,16,0.308,0.771,0.53,6.367,6.5,0.483,0.524,1,0.201,93.52,92.5,77.08,93,0.518,101.95,101.8666667,0,0
21500085,1610612741,Bulls,CHI,Chicago,265:00:00,82.9,86.1,93.7,93.6,-10.7,-7.5,0.606,1.05,14.1,0.238,0.726,0.48,16.946,17.6,0.414,0.451,1,0.197,100.08,98.26,81.89,108,0.396,99.68571429,100.6857143,0,0
21500100,1610612741,Bulls,CHI,Chicago,240:00:00,103.6,105.7,78.5,83.8,25.1,21.9,0.683,2,18.9,0.263,0.657,0.48,13.069,13.3,0.479,0.523,1,0.198,109.62,105,87.5,105,0.658,100.4375,98.575,0,0
21500132,1610612741,Bulls,CHI,Chicago,240:00:00,103.4,105.2,98.7,100,4.7,5.2,0.73,2.45,19.9,,0.82,,11.152,11.3,0.464,0.522,1,0.201,98.46,97,80.83,97,0.571,100.9666667,98.73333333,0,0
21500153,1610612741,Bulls,CHI,Chicago,240:00:00,97.9,99,95.4,97.9,2.5,1,0.743,3.25,19.4,0.25,0.714,0.482,8.157,8.2,0.442,0.48,1,0.202,98.82,97,80.83,97,0.552,100.77,98.65,0,0
21500174,1610612741,Bulls,CHI,Chicago,240:00:00,104.9,106.2,98.7,99,6.2,7.2,0.585,1.2,18,,0.724,,20.375,20.6,0.548,0.578,1,0.198,98.2,97.5,81.25,97,0.554,101.49,98.86,0,0
21500187,1610612741,Bulls,CHI,Chicago,240:00:00,98.8,98.9,112.1,111.6,-13.3,-12.6,0.629,1.83,16.7,0.304,0.682,0.47,12.616,12.6,0.438,0.479,1,0.2,94.84,95,79.17,95,0.418,99.99,100.02,0,0
21500213,1610612741,Bulls,CHI,Chicago,240:00:00,89.3,93.9,89,88,0.3,5.9,0.576,1.36,14.7,0.222,0.717,0.482,13.446,14.1,0.424,0.484,1,0.193,101.5,99.5,82.92,99,0.537,100.68,99.83,0,0
21500231,1610612741,Bulls,CHI,Chicago,240:00:00,86.1,90.2,99.3,101,-13.1,-10.8,0.656,1.4,15.4,0.242,0.755,0.478,14.045,14.7,0.408,0.456,1,0.2,105.78,102.5,85.42,102,0.417,100.31,101.14,0,0
21500257,1610612741,Bulls,CHI,Chicago,240:00:00,98.1,100,93.8,96.7,4.3,3.3,0.676,2.27,19.1,0.302,0.745,0.528,11.727,12,0.465,0.485,1,0.198,94.36,92,76.67,92,0.523,99.7,97.81,0,0
21500273,1610612741,Bulls,CHI,Chicago,240:00:00,99.1,102.1,93.1,92.8,6,9.3,0.611,1.57,16.1,,0.774,,14.017,14.4,0.438,0.491,1,0.2,98.28,97,80.83,97,0.553,98.73,96.44,0,0
21500292,1610612741,Bulls,CHI,Chicago,240:00:00,96.6,99,105.2,105.2,-8.5,-6.2,0.784,2.07,20.7,0.286,0.732,0.509,14.09,14.4,0.466,0.493,1,0.199,98.18,97,80.83,97,0.485,100.02,97.6,0,0
21500309,1610612741,Bulls,CHI,Chicago,240:00:00,99.1,100,94.9,104,4.1,-4,0.683,1.4,19.2,,0.654,,19.623,19.8,0.489,0.516,1,0.2,105.2,100,83.33,101,0.532,99.45,99.62,0,0
21500319,1610612741,Bulls,CHI,Chicago,240:00:00,96,100,101.6,106.1,-5.6,-6.1,0.564,1.22,15.6,0.4,0.655,0.527,17.288,18,0.462,0.494,1,0.196,103.72,99.5,82.92,100,0.48,98.93,100.23,0,0
21500330,1610612741,Bulls,CHI,Chicago,240:00:00,90.2,91.2,87.6,88.9,2.5,2.3,0.645,1.82,16,0.286,0.712,0.504,11.951,12.1,0.397,0.441,1,0.198,91.66,90.5,75.42,91,0.555,98.15,99.33,0,0
21500348,1610612741,Bulls,CHI,Chicago,240:00:00,100.2,100,94.2,96.9,6.1,3.1,0.515,1.21,14,0.229,0.843,0.545,14.321,14.3,0.474,0.54,1,0.2,98.8,97.5,81.25,98,0.525,97.53,99.12,0,0
21500361,1610612741,Bulls,CHI,Chicago,240:00:00,114.5,116.2,96.3,98,18.2,18.2,0.651,2,20.2,0.318,,,13.939,14.1,0.553,0.596,1,0.197,100.08,98.5,82.08,99,0.641,99.26,97.76,0,0
21500377,1610612741,Bulls,CHI,Chicago,240:00:00,97.6,102.1,84.7,88.5,12.9,13.5,0.579,1.47,16.7,,0.755,,14.946,15.6,0.494,0.519,1,0.196,100.34,96,80,96,0.556,100.08,97.81,0,0
21500391,1610612741,Bulls,CHI,Chicago,340:00:00,105.6,107.5,107.9,108.1,-2.3,-0.6,0.42,1.24,11.8,0.352,0.676,0.517,12.467,12.7,0.438,0.517,1,0.198,96.21,95.29,79.41,134,0.485,101.81,98.52,0,0
21500400,1610612741,Bulls,CHI,Chicago,240:00:00,94.3,97.8,113.2,115.1,-18.8,-17.2,0.459,1.31,12.9,0.4,0.727,0.538,13.474,14,0.42,0.448,1,0.201,95.52,93,77.5,93,0.371,101.59,100.36,0,0
21500414,1610612741,Bulls,CHI,Chicago,240:00:00,103.3,105.2,105.9,107.1,-2.6,-2,0.744,2.46,22,0.315,0.635,0.472,13.169,13.4,0.5,0.506,1,0.199,98.94,97.5,81.25,97,0.48,101.9,101.79,0,0
21500437,1610612741,Bulls,CHI,Chicago,240:00:00,104.2,104,94,96,10.2,8,0.55,1.38,15.9,0.365,0.667,0.53,15.873,15.8,0.473,0.521,1,0.2,101.46,100.5,83.75,101,0.561,102.4,100.87,0,0
21500449,1610612741,Bulls,CHI,Chicago,240:00:00,117.5,116.8,123.8,124.2,-6.3,-7.4,0.476,1.11,15.7,,0.633,,19.06,18.9,0.59,0.621,1,0.197,94.88,95,79.17,95,0.488,104.08,102.89,0,0
21500463,1610612741,Bulls,CHI,Chicago,240:00:00,106.6,108.3,102.6,102.1,4,6.2,0.575,2.09,17.5,0.275,0.764,0.528,11.275,11.5,0.506,0.533,1,0.195,96.06,95.5,79.58,96,0.543,104.91,102.49,0,0
21500478,1610612741,Bulls,CHI,Chicago,265:00:00,96.3,100,95.6,97.1,0.7,2.9,0.405,0.68,11.1,0.385,0.667,0.539,20.778,21.6,0.465,0.521,1,0.2,95.29,92.83,77.36,102,0.515,105.79,103.31,0,0
21500493,1610612741,Bulls,CHI,Chicago,240:00:00,120,117.4,87.6,89,32.4,28.4,0.692,3.38,20.6,,0.745,,8.889,8.7,0.518,0.563,1,0.2,91.24,91.5,76.25,92,0.71,107.53,102.52,0,0
21500507,1610612741,Bulls,CHI,Chicago,240:00:00,119.8,122.3,117.3,121.5,2.5,0.8,0.548,2.09,18.1,0.341,0.686,0.533,11.458,11.7,0.567,0.618,1,0.202,96.18,93.5,77.92,94,0.545,108.14,104.87,0,0
21500522,1610612741,Bulls,CHI,Chicago,240:00:00,117.2,118.2,104.8,107.1,12.4,11.1,0.587,1.8,20.2,0.243,0.661,0.5,15.03,15.2,0.584,0.637,1,0.199,100.48,99,82.5,99,0.601,109.75,106.73,0,0
21500537,1610612741,Bulls,CHI,Chicago,240:00:00,95.8,99,88.7,90.2,7,8.8,0.59,1.44,16.4,0.321,0.712,0.533,15.169,15.7,0.463,0.498,1,0.201,104.58,102,85,102,0.564,108.9,104.94,0,0
21500551,1610612741,Bulls,CHI,Chicago,240:00:00,98.5,99.1,110.5,115.4,-12,-16.3,0.444,0.73,11.9,0.333,0.766,0.541,20.63,20.8,0.476,0.543,1,0.199,107.62,105,87.5,106,0.403,109.03,104.97,0,0
21500567,1610612741,Bulls,CHI,Chicago,240:00:00,100.1,101,112.4,115.2,-12.3,-14.1,0.529,1.06,14.1,0.26,0.686,0.475,17.02,17.2,0.475,0.538,1,0.198,100.64,99,82.5,99,0.426,108.61,105.78,0,0
21500573,1610612741,Bulls,CHI,Chicago,240:00:00,109.1,109.8,110,115.2,-0.9,-5.4,0.629,1.29,16.3,0.451,0.667,0.565,18.366,18.5,0.482,0.528,1,0.201,94.44,92,76.67,92,0.451,109.19,107.7,0,0
21500587,1610612741,Bulls,CHI,Chicago,265:00:00,106.8,110.6,105.9,104.7,0.9,5.9,0.415,0.74,12,0.449,0.731,0.594,21.368,22.1,0.506,0.566,1,0.201,96.2,95.09,79.25,104,0.53,108.57,105.75,0,0
21500597,1610612741,Bulls,CHI,Chicago,240:00:00,85.9,88.5,94.9,95.4,-8.9,-6.9,0.516,1.78,13.6,0.304,0.809,0.534,10.045,10.3,0.372,0.416,1,0.199,88.54,87,72.5,87,0.439,106.59,105.08,0,0
21500619,1610612741,Bulls,CHI,Chicago,240:00:00,114.7,119.4,106.5,107.4,8.1,11.9,0.636,2.8,21.4,0.209,0.586,0.426,10.331,10.8,0.577,0.598,1,0.196,95.8,93.5,77.92,93,0.581,108.53,106.11,0,0
21500634,1610612741,Bulls,CHI,Chicago,240:00:00,89.9,93.1,122.8,123.8,-32.9,-30.7,0.378,1.4,10.4,,0.708,,9.564,9.9,0.375,0.425,1,0.201,103.18,101,84.17,101,0.292,106.1,109.59,0,0
21500646,1610612741,Bulls,CHI,Chicago,240:00:00,95.8,100,108.7,107.8,-12.9,-7.8,0.289,0.55,8.4,0.377,0.655,0.519,18.968,19.8,0.444,0.503,1,0.199,103.34,101.5,84.58,101,0.412,103.87,108.22,0,0
21500659,1610612741,Bulls,CHI,Chicago,240:00:00,108.4,109.1,90.5,94.3,17.8,14.8,0.553,2.63,17.1,0.3,0.677,0.513,9.029,9.1,0.477,0.513,1,0.197,90.14,88,73.33,88,0.63,102.96,106.94,0,0
21500669,1610612741,Bulls,CHI,Chicago,240:00:00,89.1,89.4,94.2,94.7,-5.1,-5.3,0.514,1.38,14.5,0.255,,,13.789,13.8,0.426,0.45,1,0.199,94.38,94,78.33,94,0.43,102,107.39,0,0
21500697,1610612741,Bulls,CHI,Chicago,240:00:00,112.8,115.2,91.8,91.9,21,23.2,0.617,2.64,20.4,0.333,0.768,0.567,10.887,11.1,0.526,0.559,1,0.198,100.08,99,82.5,99,0.652,103.61,105.04,0,0
21500714,1610612741,Bulls,CHI,Chicago,240:00:00,97,97.9,124.5,126.3,-27.5,-28.4,0.475,2.11,15.1,0.241,0.762,0.469,9.391,9.5,0.457,0.475,1,0.198,96.1,95,79.17,95,0.344,103.3,106.15,0,0
21500728,1610612741,Bulls,CHI,Chicago,265:00:00,90.7,94.1,100.5,102.9,-9.7,-8.8,0.487,1.27,14.3,0.268,0.712,0.481,14.178,14.7,0.461,0.486,1,0.199,95.24,92.38,76.98,102,0.439,101.73,104.92,0,0
21500744,1610612741,Bulls,CHI,Chicago,240:00:00,102.6,102.9,97.7,99,4.9,3.9,0.65,1.53,18.5,0.275,0.804,0.539,16.309,16.3,0.517,0.55,1,0.201,104.3,103.5,86.25,104,0.509,100.96,104.35,0,0
21500757,1610612741,Bulls,CHI,Chicago,240:00:00,104.9,110,111.3,113.9,-6.4,-3.9,0.488,1.91,15.3,0.296,0.636,0.468,10.488,11,0.489,0.524,1,0.197,104.12,100.5,83.75,100,0.444,103.11,106.2,0,0
21500766,1610612741,Bulls,CHI,Chicago,240:00:00,109,114.1,122.2,120.4,-13.2,-6.3,0.675,2.25,20.4,,0.605,,12.453,13,0.518,0.562,1,0.197,94.02,92.5,77.08,92,0.436,102.58,107.5,0,0
21500774,1610612741,Bulls,CHI,Chicago,240:00:00,95.6,95.8,111.8,112.5,-16.1,-16.7,0.714,3.57,19.5,0.158,0.735,0.425,7.356,7.4,0.444,0.473,1,0.2,95.9,95.5,79.58,95,0.417,102.85,106.37,0,0
21500796,1610612741,Bulls,CHI,Chicago,240:00:00,90.7,91.8,114.6,113,-24,-21.2,0.553,1.11,16,0.24,,,19.138,19.4,0.471,0.493,1,0.198,98.94,99,82.5,98,0.369,102.03,106.89,0,0
